Station,Line,Day,Hour,Minute,Riders
Bloor-Yonge,Line 2,monday,21,0,5073.095221
Bloor-Yonge,Line 2,monday,22,0,3043.857133
Bloor-Yonge,Line 2,monday,23,0,2029.238088
Bloor-Yonge,Line 2,monday,24,0,1014.619044
Bloor-Yonge,Line 2,sunday,0,0,2105.419807
Bloor-Yonge,Line 2,sunday,1,0,1579.064855
Bloor-Yonge,Line 2,sunday,8,0,5263.549517
Bloor-Yonge,Line 2,sunday,9,0,6316.259421
Bloor-Yonge,Line 2,sunday,10,0,7368.969324
Bloor-Yonge,Line 2,sunday,11,0,7895.324276
Bloor-Yonge,Line 2,sunday,11,0,7895.324276
Bloor-Yonge,Line 2,sunday,12,0,8421.679228
Bloor-Yonge,Line 2,sunday,13,0,8948.034179
Bloor-Yonge,Line 2,sunday,14,0,9474.389131
Bloor-Yonge,Line 2,sunday,15,0,10000.74408
Bloor-Yonge,Line 2,sunday,16,0,10527.09903
Bloor-Yonge,Line 2,sunday,17,0,10527.09903
Bloor-Yonge,Line 2,sunday,18,0,10000.74408
Bloor-Yonge,Line 2,sunday,19,0,9474.389131
Bloor-Yonge,Line 2,sunday,20,0,8421.679228
Bloor-Yonge,Line 2,sunday,21,0,7368.969324
Bloor-Yonge,Line 2,sunday,22,0,6316.259421
Bloor-Yonge,Line 2,sunday,23,0,4737.194566
Bloor-Yonge,Line 2,sunday,24,0,2631.774759
Broadview,Line 2,monday,0,0,48.92305337
Broadview,Line 2,monday,1,0,39.13844269
Broadview,Line 2,monday,6,0,146.7691601
Broadview,Line 2,monday,7,0,244.6152668
Broadview,Line 2,monday,8,0,342.4613736
Broadview,Line 2,monday,9,0,440.3074803
Broadview,Line 2,monday,10,0,489.2305337
Broadview,Line 2,monday,11,0,538.1535871
Broadview,Line 2,monday,11,0,538.1535871
Broadview,Line 2,monday,12,0,587.0766404
Broadview,Line 2,monday,13,0,635.9996938
Broadview,Line 2,monday,14,0,684.9227472
Broadview,Line 2,monday,15,0,880.6149606
Broadview,Line 2,monday,16,0,1076.307174
Broadview,Line 2,monday,17,0,1174.153281
Broadview,Line 2,monday,18,0,1076.307174
Broadview,Line 2,monday,19,0,880.6149606
Broadview,Line 2,monday,20,0,684.9227472
Broadview,Line 2,monday,21,0,489.2305337
Broadview,Line 2,monday,22,0,293.5383202
Broadview,Line 2,monday,23,0,195.6922135
Broadview,Line 2,monday,24,0,97.84610674
Broadview,Line 2,sunday,0,0,203.0388966
Broadview,Line 2,sunday,1,0,152.2791724
Broadview,Line 2,sunday,8,0,507.5972414
Broadview,Line 2,sunday,9,0,609.1166897
Broadview,Line 2,sunday,10,0,710.6361379
Broadview,Line 2,sunday,11,0,761.3958621
Broadview,Line 2,sunday,11,0,761.3958621
Broadview,Line 2,sunday,12,0,812.1555862
Broadview,Line 2,sunday,13,0,862.9153103
Broadview,Line 2,sunday,14,0,913.6750345
Broadview,Line 2,sunday,15,0,964.4347586
Broadview,Line 2,sunday,16,0,1015.194483
Broadview,Line 2,sunday,17,0,1015.194483
Broadview,Line 2,sunday,18,0,964.4347586
Broadview,Line 2,sunday,19,0,913.6750345
Broadview,Line 2,sunday,20,0,812.1555862
Broadview,Line 2,sunday,21,0,710.6361379
Broadview,Line 2,sunday,22,0,609.1166897
Broadview,Line 2,sunday,23,0,456.8375172
Broadview,Line 2,sunday,24,0,253.7986207
Castle Frank,Line 2,monday,0,0,37.33096129
Castle Frank,Line 2,monday,1,0,29.86476903
Castle Frank,Line 2,monday,6,0,111.9928839
Castle Frank,Line 2,monday,7,0,186.6548064
Castle Frank,Line 2,monday,8,0,261.316729
Castle Frank,Line 2,monday,9,0,335.9786516
Castle Frank,Line 2,monday,10,0,373.3096129
Castle Frank,Line 2,monday,11,0,410.6405741
Castle Frank,Line 2,monday,11,0,410.6405741
Castle Frank,Line 2,monday,12,0,447.9715354
Castle Frank,Line 2,monday,13,0,485.3024967
Castle Frank,Line 2,monday,14,0,522.633458
Castle Frank,Line 2,monday,15,0,671.9573031
Castle Frank,Line 2,monday,16,0,821.2811483
Castle Frank,Line 2,monday,17,0,895.9430709
Castle Frank,Line 2,monday,18,0,821.2811483
Castle Frank,Line 2,monday,19,0,671.9573031
Castle Frank,Line 2,monday,20,0,522.633458
Castle Frank,Line 2,monday,21,0,373.3096129
Castle Frank,Line 2,monday,22,0,223.9857677
Castle Frank,Line 2,monday,23,0,149.3238451
Castle Frank,Line 2,monday,24,0,74.66192257
Castle Frank,Line 2,sunday,0,0,154.9297655
Castle Frank,Line 2,sunday,1,0,116.1973241
Castle Frank,Line 2,sunday,8,0,387.3244138
Castle Frank,Line 2,sunday,9,0,464.7892966
Castle Frank,Line 2,sunday,10,0,542.2541793
Castle Frank,Line 2,sunday,11,0,580.9866207
Castle Frank,Line 2,sunday,11,0,580.9866207
Castle Frank,Line 2,sunday,12,0,619.7190621
Castle Frank,Line 2,sunday,13,0,658.4515034
Castle Frank,Line 2,sunday,14,0,697.1839448
Castle Frank,Line 2,sunday,15,0,735.9163862
Castle Frank,Line 2,sunday,16,0,774.6488276
Castle Frank,Line 2,sunday,17,0,774.6488276
Castle Frank,Line 2,sunday,18,0,735.9163862
Castle Frank,Line 2,sunday,19,0,697.1839448
Castle Frank,Line 2,sunday,20,0,619.7190621
Castle Frank,Line 2,sunday,21,0,542.2541793
Castle Frank,Line 2,sunday,22,0,464.7892966
Castle Frank,Line 2,sunday,23,0,348.5919724
Castle Frank,Line 2,sunday,24,0,193.6622069
Chester,Line 2,monday,0,0,25.86827318
Chester,Line 2,monday,1,0,20.69461855
Chester,Line 2,monday,6,0,77.60481955
Chester,Line 2,monday,7,0,129.3413659
Chester,Line 2,monday,8,0,181.0779123
Chester,Line 2,monday,9,0,232.8144587
Chester,Line 2,monday,10,0,258.6827318
Chester,Line 2,monday,11,0,284.551005
Chester,Line 2,monday,11,0,284.551005
Chester,Line 2,monday,12,0,310.4192782
Chester,Line 2,monday,13,0,336.2875514
Chester,Line 2,monday,14,0,362.1558246
Chester,Line 2,monday,15,0,465.6289173
Chester,Line 2,monday,16,0,569.1020101
Chester,Line 2,monday,17,0,620.8385564
Chester,Line 2,monday,18,0,569.1020101
Chester,Line 2,monday,19,0,465.6289173
Chester,Line 2,monday,20,0,362.1558246
Chester,Line 2,monday,21,0,258.6827318
Chester,Line 2,monday,22,0,155.2096391
Chester,Line 2,monday,23,0,103.4730927
Chester,Line 2,monday,24,0,51.73654637
Chester,Line 2,sunday,0,0,107.3576828
Chester,Line 2,sunday,1,0,80.51826207
Chester,Line 2,sunday,8,0,268.3942069
Chester,Line 2,sunday,9,0,322.0730483
Chester,Line 2,sunday,10,0,375.7518897
Chester,Line 2,sunday,11,0,402.5913103
Chester,Line 2,sunday,11,0,402.5913103
Chester,Line 2,sunday,12,0,429.430731
Chester,Line 2,sunday,13,0,456.2701517
Chester,Line 2,sunday,14,0,483.1095724
Chester,Line 2,sunday,15,0,509.9489931
Chester,Line 2,sunday,16,0,536.7884138
Chester,Line 2,sunday,17,0,536.7884138
Chester,Line 2,sunday,18,0,509.9489931
Chester,Line 2,sunday,19,0,483.1095724
Chester,Line 2,sunday,20,0,429.430731
Chester,Line 2,sunday,21,0,375.7518897
Chester,Line 2,sunday,22,0,322.0730483
Chester,Line 2,sunday,23,0,241.5547862
Chester,Line 2,sunday,24,0,134.1971034
Christie,Line 2,monday,0,0,47.61649059
Christie,Line 2,monday,1,0,38.09319248
Christie,Line 2,monday,6,0,142.8494718
Christie,Line 2,monday,7,0,238.082453
Christie,Line 2,monday,8,0,333.3154342
Christie,Line 2,monday,9,0,428.5484154
Christie,Line 2,monday,10,0,476.1649059
Christie,Line 2,monday,11,0,523.7813965
Christie,Line 2,monday,11,0,523.7813965
Christie,Line 2,monday,12,0,571.3978871
Christie,Line 2,monday,13,0,619.0143777
Christie,Line 2,monday,14,0,666.6308683
Christie,Line 2,monday,15,0,857.0968307
Christie,Line 2,monday,16,0,1047.562793
Christie,Line 2,monday,17,0,1142.795774
Christie,Line 2,monday,18,0,1047.562793
Christie,Line 2,monday,19,0,857.0968307
Christie,Line 2,monday,20,0,666.6308683
Christie,Line 2,monday,21,0,476.1649059
Christie,Line 2,monday,22,0,285.6989436
Christie,Line 2,monday,23,0,190.4659624
Christie,Line 2,monday,24,0,95.23298119
Christie,Line 2,sunday,0,0,197.6164414
Christie,Line 2,sunday,1,0,148.212331
Christie,Line 2,sunday,8,0,494.0411034
Christie,Line 2,sunday,9,0,592.8493241
Christie,Line 2,sunday,10,0,691.6575448
Christie,Line 2,sunday,11,0,741.0616552
Christie,Line 2,sunday,11,0,741.0616552
Christie,Line 2,sunday,12,0,790.4657655
Christie,Line 2,sunday,13,0,839.8698759
Christie,Line 2,sunday,14,0,889.2739862
Christie,Line 2,sunday,15,0,938.6780966
Christie,Line 2,sunday,16,0,988.0822069
Christie,Line 2,sunday,17,0,988.0822069
Christie,Line 2,sunday,18,0,938.6780966
Christie,Line 2,sunday,19,0,889.2739862
Christie,Line 2,sunday,20,0,790.4657655
Christie,Line 2,sunday,21,0,691.6575448
Christie,Line 2,sunday,22,0,592.8493241
Christie,Line 2,sunday,23,0,444.6369931
Christie,Line 2,sunday,24,0,247.0205517
College,Line 1,monday,0,0,312.522864
College,Line 1,monday,1,0,156.261432
College,Line 1,monday,6,0,1562.61432
College,Line 1,monday,7,0,3750.274368
College,Line 1,monday,8,0,4687.84296
College,Line 1,monday,9,0,2500.182912
College,Line 1,monday,10,0,1562.61432
College,Line 1,monday,11,0,1250.091456
College,Line 1,monday,11,0,1250.091456
College,Line 1,monday,12,0,1562.61432
College,Line 1,monday,13,0,1250.091456
College,Line 1,monday,14,0,1562.61432
College,Line 1,monday,15,0,1875.137184
College,Line 1,monday,16,0,2500.182912
College,Line 1,monday,17,0,4687.84296
College,Line 1,monday,18,0,3750.274368
College,Line 1,monday,19,0,1875.137184
College,Line 1,monday,20,0,937.5685921
College,Line 1,monday,21,0,625.045728
College,Line 1,monday,22,0,312.522864
College,Line 1,monday,23,0,156.261432
College,Line 1,monday,24,0,95.47860453
College,Line 1,sunday,0,0,678.0147862
College,Line 1,sunday,1,0,508.5110897
College,Line 1,sunday,8,0,1695.036966
College,Line 1,sunday,9,0,2034.044359
College,Line 1,sunday,10,0,2373.051752
College,Line 1,sunday,11,0,2542.555448
College,Line 1,sunday,11,0,2542.555448
College,Line 1,sunday,12,0,2712.059145
College,Line 1,sunday,13,0,2881.562841
College,Line 1,sunday,14,0,3051.066538
College,Line 1,sunday,15,0,3220.570234
College,Line 1,sunday,16,0,3390.073931
College,Line 1,sunday,17,0,3390.073931
College,Line 1,sunday,18,0,3220.570234
College,Line 1,sunday,19,0,3051.066538
College,Line 1,sunday,20,0,2712.059145
College,Line 1,sunday,21,0,2373.051752
College,Line 1,sunday,22,0,2034.044359
College,Line 1,sunday,23,0,1525.533269
College,Line 1,sunday,24,0,847.5184828
Coxwell,Line 2,monday,0,0,56.14463036
Coxwell,Line 2,monday,1,0,44.91570429
Coxwell,Line 2,monday,6,0,168.4338911
Coxwell,Line 2,monday,7,0,280.7231518
Coxwell,Line 2,monday,8,0,393.0124125
Coxwell,Line 2,monday,9,0,505.3016732
Coxwell,Line 2,monday,10,0,561.4463036
Coxwell,Line 2,monday,11,0,617.5909339
Coxwell,Line 2,monday,11,0,617.5909339
Coxwell,Line 2,monday,12,0,673.7355643
Coxwell,Line 2,monday,13,0,729.8801947
Coxwell,Line 2,monday,14,0,786.024825
Coxwell,Line 2,monday,15,0,1010.603346
Coxwell,Line 2,monday,16,0,1235.181868
Coxwell,Line 2,monday,17,0,1347.471129
Coxwell,Line 2,monday,18,0,1235.181868
Coxwell,Line 2,monday,19,0,1010.603346
Coxwell,Line 2,monday,20,0,786.024825
Coxwell,Line 2,monday,21,0,561.4463036
Coxwell,Line 2,monday,22,0,336.8677822
Coxwell,Line 2,monday,23,0,224.5785214
Coxwell,Line 2,monday,24,0,112.2892607
Coxwell,Line 2,sunday,0,0,233.0096552
Coxwell,Line 2,sunday,1,0,174.7572414
Coxwell,Line 2,sunday,8,0,582.5241379
Coxwell,Line 2,sunday,9,0,699.0289655
Coxwell,Line 2,sunday,10,0,815.5337931
Coxwell,Line 2,sunday,11,0,873.7862069
Coxwell,Line 2,sunday,11,0,873.7862069
Coxwell,Line 2,sunday,12,0,932.0386207
Coxwell,Line 2,sunday,13,0,990.2910345
Coxwell,Line 2,sunday,14,0,1048.543448
Coxwell,Line 2,sunday,15,0,1106.795862
Coxwell,Line 2,sunday,16,0,1165.048276
Coxwell,Line 2,sunday,17,0,1165.048276
Coxwell,Line 2,sunday,18,0,1106.795862
Coxwell,Line 2,sunday,19,0,1048.543448
Coxwell,Line 2,sunday,20,0,932.0386207
Coxwell,Line 2,sunday,21,0,815.5337931
Coxwell,Line 2,sunday,22,0,699.0289655
Coxwell,Line 2,sunday,23,0,524.2717241
Coxwell,Line 2,sunday,24,0,291.262069
Davisville,Line 1,monday,0,0,126.9911109
Davisville,Line 1,monday,1,0,63.49555544
Davisville,Line 1,monday,6,0,634.9555544
Davisville,Line 1,monday,7,0,1523.893331
Davisville,Line 1,monday,8,0,1904.866663
Davisville,Line 1,monday,9,0,1015.928887
Davisville,Line 1,monday,10,0,634.9555544
Davisville,Line 1,monday,11,0,507.9644435
Davisville,Line 1,monday,11,0,507.9644435
Davisville,Line 1,monday,12,0,634.9555544
Davisville,Line 1,monday,13,0,507.9644435
Davisville,Line 1,monday,14,0,634.9555544
Davisville,Line 1,monday,15,0,761.9466653
Davisville,Line 1,monday,16,0,1015.928887
Davisville,Line 1,monday,17,0,1904.866663
Davisville,Line 1,monday,18,0,1523.893331
Davisville,Line 1,monday,19,0,761.9466653
Davisville,Line 1,monday,20,0,380.9733326
Davisville,Line 1,monday,21,0,253.9822218
Davisville,Line 1,monday,22,0,126.9911109
Davisville,Line 1,monday,23,0,63.49555544
Davisville,Line 1,monday,24,0,38.7969504
Davisville,Line 1,sunday,0,0,275.5057655
Davisville,Line 1,sunday,1,0,206.6293241
Davisville,Line 1,sunday,8,0,688.7644138
Davisville,Line 1,sunday,9,0,826.5172966
Davisville,Line 1,sunday,10,0,964.2701793
Davisville,Line 1,sunday,11,0,1033.146621
Davisville,Line 1,sunday,11,0,1033.146621
Davisville,Line 1,sunday,12,0,1102.023062
Davisville,Line 1,sunday,13,0,1170.899503
Davisville,Line 1,sunday,14,0,1239.775945
Davisville,Line 1,sunday,15,0,1308.652386
Davisville,Line 1,sunday,16,0,1377.528828
Davisville,Line 1,sunday,17,0,1377.528828
Davisville,Line 1,sunday,18,0,1308.652386
Davisville,Line 1,sunday,19,0,1239.775945
Davisville,Line 1,sunday,20,0,1102.023062
Davisville,Line 1,sunday,21,0,964.2701793
Davisville,Line 1,sunday,22,0,826.5172966
Davisville,Line 1,sunday,23,0,619.8879724
Davisville,Line 1,sunday,24,0,344.3822069
Don Mills,Line 4,monday,0,0,94.71240536
Don Mills,Line 4,monday,1,0,71.03430402
Don Mills,Line 4,monday,6,0,1183.905067
Don Mills,Line 4,monday,7,0,2131.029121
Don Mills,Line 4,monday,8,0,2367.810134
Don Mills,Line 4,monday,9,0,1657.467094
Don Mills,Line 4,monday,10,0,1183.905067
Don Mills,Line 4,monday,11,0,947.1240536
Don Mills,Line 4,monday,11,0,947.1240536
Don Mills,Line 4,monday,12,0,1065.51456
Don Mills,Line 4,monday,13,0,1065.51456
Don Mills,Line 4,monday,14,0,1183.905067
Don Mills,Line 4,monday,15,0,1657.467094
Don Mills,Line 4,monday,16,0,2367.810134
Don Mills,Line 4,monday,17,0,2604.591147
Don Mills,Line 4,monday,18,0,2367.810134
Don Mills,Line 4,monday,19,0,1894.248107
Don Mills,Line 4,monday,20,0,1420.68608
Don Mills,Line 4,monday,21,0,947.1240536
Don Mills,Line 4,monday,22,0,473.5620268
Don Mills,Line 4,monday,23,0,236.7810134
Don Mills,Line 4,monday,24,0,118.3905067
Don Mills,Line 4,sunday,0,0,497.3586759
Don Mills,Line 4,sunday,1,0,373.0190069
Don Mills,Line 4,sunday,8,0,1243.39669
Don Mills,Line 4,sunday,9,0,1492.076028
Don Mills,Line 4,sunday,10,0,1740.755366
Don Mills,Line 4,sunday,11,0,1865.095034
Don Mills,Line 4,sunday,11,0,1865.095034
Don Mills,Line 4,sunday,12,0,1989.434703
Don Mills,Line 4,sunday,13,0,2113.774372
Don Mills,Line 4,sunday,14,0,2238.114041
